 FileVersion=0003


       Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
       [T]          [L]         [L]        [L]        [L]        [L]        [L]        [L]       [L]        [L]        [L]

        7.1500        0.0        0.0        0.0     7021.8        0.0        0.0        0.0        0.0        0.0        0.0
        7.1600        0.0        0.0        0.0     7019.8        0.0        0.0        0.0        0.0        0.0        0.0
        7.1700        0.0        0.0        0.0     7017.0        0.0        0.0        0.0        0.0        0.0        0.0
        7.1800        0.0        0.0        0.0     7013.6        0.0        0.0        0.0        0.0        0.0        0.0
        7.1900        0.0        0.0        0.0     7008.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.2000        0.0        0.0        0.0     7002.9        0.0        0.0        0.0        0.0        0.0        0.0
        7.2100        0.0        0.0        0.0     6995.5        0.0        0.0        0.0        0.0        0.0        0.0
        7.2200        0.0        0.0        0.0     6985.4        0.0        0.0        0.0        0.0        0.0        0.0
        7.2300        0.0        0.0        0.0     6971.0        0.0        0.0        0.0        0.0        0.0        0.0
        7.2400        0.0        0.0        0.0     6955.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.2500        0.0        0.0        0.0     6975.8        0.0        0.0        0.0        0.0        0.0        0.0
        7.2600        0.0        0.0        0.0     7083.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.2700        0.0        0.0        0.0     7080.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.2800        0.0        0.0        0.0     7116.8        0.0        0.0        0.0        0.0        0.0        0.0
        7.2900        0.0        0.0        0.0     7109.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.3000        0.0        0.0        0.0     7118.0        0.0        0.0        0.0        0.0        0.0        0.0
        7.3100        0.0        0.0        0.0     7129.9        0.0        0.0        0.0        0.0        0.0        0.0
        7.3200        0.0        0.0        0.0     7125.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.3300        0.0        0.0        0.0     7118.4        0.0        0.0        0.0        0.0        0.0        0.0
        7.3400        0.0        0.0        0.0     7107.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.3500        0.0        0.0        0.0     7101.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.3600        0.0        0.0        0.0     7123.5        0.0        0.0        0.0        0.0        0.0        0.0
        7.3700        0.0        0.0        0.0     7202.8        0.0        0.0        0.0        0.0        0.0        0.0
        7.3800        0.0        0.0        0.0     7230.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.3900        0.0        0.0        0.0     7225.9        0.0        0.0        0.0        0.0        0.0        0.0
        7.4000        0.0        0.0        0.0     7225.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.4100        0.0        0.0        0.0     7266.4        0.0        0.0        0.0        0.0        0.0        0.0
        7.4200        0.0        0.0        0.0     7259.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.4300        0.0        0.0        0.0     7292.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.4400        0.0        0.0        0.0     7293.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.4500        0.0        0.0        0.0     7293.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.4600        0.0        0.0        0.0     7293.0        0.0        0.0        0.0        0.0        0.0        0.0
        7.4700        0.0        0.0        0.0     7291.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.4800        0.0        0.0        0.0     7288.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.4900        0.0        0.0        0.0     7281.6        0.0        0.0        0.0        0.0        0.0        0.0
        7.5000        0.0        0.0        0.0     7284.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.5100        0.0        0.0        0.0     7291.9        0.0        0.0        0.0        0.0        0.0        0.0
        7.5200        0.0        0.0        0.0     7361.6        0.0        0.0        0.0        0.0        0.0        0.0
        7.5300        0.0        0.0        0.0     7371.9        0.0        0.0        0.0        0.0        0.0        0.0
        7.5400        0.0        0.0        0.0     7372.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.5500        0.0        0.0        0.0     7371.4        0.0        0.0        0.0        0.0        0.0        0.0
        7.5600        0.0        0.0        0.0     7369.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.5700        0.0        0.0        0.0     7364.8        0.0        0.0        0.0        0.0        0.0        0.0
        7.5800        0.0        0.0        0.0     7355.0        0.0        0.0        0.0        0.0        0.0        0.0
        7.5900        0.0        0.0        0.0     7382.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.6000        0.0        0.0        0.0     7487.6        0.0        0.0        0.0        0.0        0.0        0.0
        7.6100        0.0        0.0        0.0     7489.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.6200        0.0        0.0        0.0     7490.4        0.0        0.0        0.0        0.0        0.0        0.0
        7.6300        0.0        0.0        0.0     7491.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.6400        0.0        0.0        0.0     7491.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.6500        0.0        0.0        0.0     7490.6        0.0        0.0        0.0        0.0        0.0        0.0
        7.6600        0.0        0.0        0.0     7489.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.6700        0.0        0.0        0.0     7485.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.6800        0.0        0.0        0.0     7487.4        0.0        0.0        0.0        0.0        0.0        0.0
        7.6900        0.0        0.0        0.0     7489.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.7000        0.0        0.0        0.0     7483.3        0.0        0.0        0.0        0.0        0.0        0.0
        7.7100        0.0        0.0        0.0     7476.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.7200        0.0        0.0        0.0     7502.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.7300        0.0        0.0        0.0     7499.2        0.0        0.0        0.0        0.0        0.0        0.0
        7.7400        0.0        0.0        0.0     7490.1        0.0        0.0        0.0        0.0        0.0        0.0
        7.7500        0.0        0.0        0.0     7511.0        0.0        0.0        0.0        0.0        0.0        0.0
        7.7600        0.0        0.0        0.0     7507.7        0.0        0.0        0.0        0.0        0.0        0.0
        7.7700        0.0        0.0        0.0     7489.2        0.0        0.0        0.0        0.0        0.0        0.0
